trial_num,direction,cue,response,rt,threshold,imagery_score,nystagmus,vel_post,vel_pre,source,id,direction_num,cue_num,imagery,participant,correct,logrt
0,L,L,1,0.422,-0.3,1,3.872,0.697,-0.58,G028N13,1,1,1,congruent,28,1,-0.8627499649461253
1,L,L,1,4.42,-0.6,1,7.668,1.86,1.16,G028N13,1,1,1,congruent,28,1,1.4861396960896067
2,R,R,0,4.748,0.6,2,6.012,-0.404,1.02,G028N13,1,-1,-1,congruent,28,1,1.5577234767474217
3,L,L,1,5.311,-0.6,1,6.84,3.59,0.319,G028N13,1,1,1,congruent,28,1,1.669780141440262
4,R,R,0,5.357,0.6,2,5.472,0.078,0.488,G028N13,1,-1,-1,congruent,28,1,1.6784041168988233
5,L,R,1,7.521,-0.9,2,5.832,-0.703,0.937,G028N13,1,1,-1,incongruent,28,1,2.017699107844266
6,R,L,0,13.271,1.5,2,7.596,0.412,-0.558,G028N13,1,-1,1,incongruent,28,1,2.585581203455112
7,L,N,1,15.683,-1.8,NA,7.236,3.57,-1.13,G028N13,1,1,0,neutral,28,1,2.7525773231522876
8,L,N,0,1.875,-0.3,NA,5.04,3.21,1.69,G028N13,1,1,0,neutral,28,0,0.6286086594223741
9,R,N,0,22.199,2.4,NA,7.548,-6.3,-14.1,G028N13,1,-1,0,neutral,28,1,3.10004724281863
10,R,L,1,11.282,1.2,0,7.956,-2.4,NA,G028N13,1,-1,1,incongruent,28,0,2.4232085353177846
11,R,R,0,2.532,0.3,2,10.08,-2.19,2.15,G028N13,1,-1,-1,congruent,28,1,0.9290095042819297
12,L,R,0,1.875,-0.3,1,8.82,-0.977,0.161,G028N13,1,1,-1,incongruent,28,0,0.6286086594223741
13,R,N,0,12.012,1.2,NA,7.668,-2.53,-1.63,G028N13,1,-1,0,neutral,28,1,2.485906150121084
14,R,R,0,5.482,0.6,1,6.156,-0.919,-0.055,G028N13,1,-1,-1,congruent,28,1,1.701469997880594
15,L,L,1,8.442,-0.9,2,8.532,0.961,-0.412,G028N13,1,1,1,congruent,28,1,2.133219247360307
16,L,R,1,11.726,-1.2,2,10.548,0.219,1.49,G028N13,1,1,-1,incongruent,28,1,2.4618085985420235
17,L,R,1,10.247,-1.2,1,4.86,2.5,2.48,G028N13,1,1,-1,incongruent,28,1,2.326984979817581
18,L,L,1,4.967,-0.6,1,4.896,3.05,-0.114,G028N13,1,1,1,congruent,28,1,1.6028160361252133
19,R,L,0,7.943,0.9,1,9.684,-1.02,-0.662,G028N13,1,-1,1,incongruent,28,1,2.072291037650995
20,R,N,0,4.7,0.6,NA,9.792,-1.84,0.948,G028N13,1,-1,0,neutral,28,1,1.547562508716013
21,L,N,1,23.674,-2.4,NA,5.94,2.26,-0.098,G028N13,1,1,0,neutral,28,1,3.164377399531702
22,R,L,0,12.318,1.5,1,11.808,-2.84,-1.97,G028N13,1,-1,1,incongruent,28,1,2.5110616072648515
23,L,R,0,5.56,-0.6,1,6.876,0.416,3.02,G028N13,1,1,-1,incongruent,28,0,1.715598108262491
24,R,L,0,9.701,1.2,1,10.8,-1.12,-1.52,G028N13,1,-1,1,incongruent,28,1,2.2722289729791467
25,R,R,0,7.428,0.9,1,7.02,-7.99,-3.15,G028N13,1,-1,-1,congruent,28,1,2.0052566434904593
26,L,L,1,5.7,-0.6,1,4.644,9.23,2.26,G028N13,1,1,1,congruent,28,1,1.7404661748405046
27,L,R,1,11.591,-1.2,2,6.228,0.433,1.39,G028N13,1,1,-1,incongruent,28,1,2.4502289349066078
28,R,R,0,5.936,0.6,2,7.272,1.94,0.235,G028N13,1,-1,-1,congruent,28,1,1.7810355058650793
29,L,N,1,7.817,-0.9,NA,7.704,0.149,2.14,G028N13,1,1,0,neutral,28,1,2.0563008492381933
30,L,R,0,11.888,-1.2,3,8.964,1.33,1.33,G028N13,1,1,-1,incongruent,28,0,2.4755294879754035
31,R,R,0,7.317,0.9,2,7.128,-0.811,-1.46,G028N13,1,-1,-1,congruent,28,1,1.990200407901893
32,R,L,0,16.543,1.8,2,10.656,-2.7,-1.81,G028N13,1,-1,1,incongruent,28,1,2.805963051624879
33,L,R,1,14.427,-1.5,3,8.136,-0.09,-0.327,G028N13,1,1,-1,incongruent,28,1,2.6691014509636353
34,L,L,1,7.505,-0.9,1,8.064,1.35,0.51,G028N13,1,1,1,congruent,28,1,2.0155694650854254
35,L,L,1,7.38,-0.9,1,4.968,-1.82,2.89,G028N13,1,1,1,congruent,28,1,1.998773638612381
36,R,R,0,2.516,0.3,1,3.888,0.326,-1.19,G028N13,1,-1,-1,congruent,28,1,0.922670338838194
37,L,L,1,7.474,-0.9,1,7.308,-1.09,-0.044,G028N13,1,1,1,congruent,28,1,2.011430331063292
38,L,N,0,6.286,-0.9,NA,6.084,3.5,1.23,G028N13,1,1,0,neutral,28,0,1.8383249383753757
39,R,N,0,7.364,0.9,NA,7.056,-3.65,-2.92,G028N13,1,-1,0,neutral,28,1,1.9966032633708315
40,R,L,0,7.74,0.9,1,4.48,-11.1,-15.8,G028N13,1,-1,1,incongruent,28,1,2.046401687601636
41,R,R,0,7.77,0.9,0,8.768,NA,NA,G028N13,1,-1,-1,congruent,28,1,2.050270164379556
42,R,L,1,13.3,1.5,1,8.864,NA,NA,G028N13,1,-1,1,incongruent,28,0,2.5877640352277083
43,R,N,0,6.943,0.9,NA,5.952,-1.33,0.869,G028N13,1,-1,0,neutral,28,1,1.9377339577711363
44,L,R,1,10.262,-1.2,1,9.376,1.95,-0.098,G028N13,1,1,-1,incongruent,28,1,2.3284477525197733
45,R,L,1,5.451,0.6,2,5.44,-4.03,1.17,G028N13,1,-1,1,incongruent,28,0,1.6957990780821437
46,L,L,1,7.256,-0.9,1,7.488,3.25,1.14,G028N13,1,1,1,congruent,28,1,1.9818287128128356
47,R,L,0,5.716,0.6,1,5.984,-1.95,3.99,G028N13,1,-1,1,incongruent,28,1,1.743269260067621
48,L,R,1,11.497,-1.2,2,12.64,NA,NA,G028N13,1,1,-1,incongruent,28,1,2.442086131771603
49,R,R,0,10.434,1.2,2,5.952,-4.86,-4.86,G028N13,1,-1,-1,congruent,28,1,2.345069704600201
0,L,N,1,9.794,-1.2,NA,7.872,2.43,2.18,G028N13,1,1,0,neutral,28,1,2.2817699532801257
1,L,N,1,2.391,-0.3,NA,6.528,1.16,-1.15,G028N13,1,1,0,neutral,28,1,0.8717116884761876
2,R,N,0,7.927,0.9,NA,6.494,-1.97,-0.511,G028N13,1,-1,0,neutral,28,1,2.070274653855019
3,L,N,1,5.576,-0.6,NA,8.064,1.01,1.04,G028N13,1,1,0,neutral,28,1,1.7184716734582226
4,L,R,1,11.107,-1.2,2,6.464,0.238,0.508,G028N13,1,1,-1,incongruent,28,1,2.407575540184983
5,R,L,0,15.184,1.8,3,7.36,-2.66,-2.14,G028N13,1,-1,1,incongruent,28,1,2.720242241867572
6,L,R,1,11.606,-1.2,2,7.52,0.565,0.724,G028N13,1,1,-1,incongruent,28,1,2.4515222057684167
7,R,L,0,10.091,1.2,2,7.968,-2.09,-4.81,G028N13,1,-1,1,incongruent,28,1,2.311643937482392
8,L,R,1,7.818,-0.9,1,9.792,-3.73,-1.77,G028N13,1,1,-1,incongruent,28,1,2.056428767370763
9,L,N,1,5.279,-0.6,NA,6.88,0.602,0.72,G028N13,1,1,0,neutral,28,1,1.6637366858414793
10,L,L,1,10.622,-1.2,2,11.68,NA,NA,G028N13,1,1,1,congruent,28,1,2.3629273220002074
11,R,R,0,11.513,1.2,1,8.704,1.57,-1.73,G028N13,1,-1,-1,congruent,28,1,2.443476831691527
12,R,R,0,8.38,0.9,1,7.104,-1.65,-2.91,G028N13,1,-1,-1,congruent,28,1,2.125847914493992
13,R,R,0,6.255,0.9,1,7.296,-2.1,-1.09,G028N13,1,-1,-1,congruent,28,1,1.8333811439188745
14,L,L,1,5.42,-0.6,1,6.624,-1.82,-1.86,G028N13,1,1,1,congruent,28,1,1.6900958154515549
15,L,N,1,5.529,-0.6,NA,8,-2.89,-0.998,G028N13,1,1,0,neutral,28,1,1.7100069673557958
16,R,L,0,11.747,1.2,2,8.384,-1.63,-0.802,G028N13,1,-1,1,incongruent,28,1,2.463597888841749
17,L,R,0,4.482,-0.6,2,10.624,-0.483,-0.998,G028N13,1,1,-1,incongruent,28,0,1.5000693753787353
18,L,R,1,7.911,-0.9,2,9.664,1.14,1.59,G028N13,1,1,-1,incongruent,28,1,2.068254196039259
19,R,L,0,12.224,1.5,2,9.824,0.003,-0.153,G028N13,1,-1,1,incongruent,28,1,2.5034012324241646
20,L,R,0,9.404,-1.2,3,8.736,-2.34,-2.29,G028N13,1,1,-1,incongruent,28,0,2.241135130677823
21,R,R,0,6.568,0.9,2,5.504,1.89,2.1,G028N13,1,-1,-1,congruent,28,1,1.882209372150127
22,L,L,1,6.958,-0.9,2,6.496,-1.25,-0.213,G028N13,1,1,1,congruent,28,1,1.9398920767297503
23,L,L,1,11.388,-1.2,1,6.08,-1.95,0.585,G028N13,1,1,1,congruent,28,1,2.4325601694157912
24,L,R,0,11.044,-1.2,3,8.128,-0.812,-0.662,G028N13,1,1,-1,incongruent,28,0,2.401887294067908
25,R,R,0,11.387,1.2,2,6.944,-0.014,-0.602,G028N13,1,-1,-1,congruent,28,1,2.432472353828468
26,R,L,0,10.935,1.2,2,7.776,0.679,0.883,G028N13,1,-1,1,incongruent,28,1,2.391968654128731
27,L,L,1,8.271,-0.9,2,5.984,0.242,2.06,G028N13,1,1,1,congruent,28,1,2.1127554207097696
28,R,N,0,8.005,0.9,NA,7.168,0.071,0.668,G028N13,1,-1,0,neutral,28,1,2.080066346448678
29,L,L,1,9.716,-1.2,1,6.464,0.848,-0.226,G028N13,1,1,1,congruent,28,1,2.273774011139926
30,R,L,0,10.763,1.2,2,7.808,-1.34,-2.1,G028N13,1,-1,1,incongruent,28,1,2.376114326282161
31,R,R,0,10.356,1.2,1,5.664,-4.43,-4.08,G028N13,1,-1,-1,congruent,28,1,2.3375660618892913
32,R,L,0,10.685,1.2,2,6.784,-1.79,-1.51,G028N13,1,-1,1,incongruent,28,1,2.368840888771111
33,L,R,0,16.341,-1.8,3,9.472,-0.84,1.42,G028N13,1,1,-1,incongruent,28,0,2.7936772870696474
34,R,N,0,11.763,1.2,NA,5.792,-1.56,-1.49,G028N13,1,-1,0,neutral,28,1,2.4649590119783045
35,R,N,0,7.396,0.9,NA,6.432,-1.02,-0.891,G028N13,1,-1,0,neutral,28,1,2.0009393135248783
36,L,L,1,12.724,-1.5,2,9.504,5.95,5.97,G028N13,1,1,1,congruent,28,1,2.543489973886898
37,L,L,1,12.723,-1.5,2,5.472,1.49,1.51,G028N13,1,1,1,congruent,28,1,2.5434113791605633
38,R,R,0,10.044,1.2,1,6.752,-1.54,-1.34,G028N13,1,-1,-1,congruent,28,1,2.3069754412953385
39,R,R,0,7.896,0.9,1,7.296,-1.52,-1.85,G028N13,1,-1,-1,congruent,28,1,2.0663563021311804
40,R,L,0,8.818,0.9,2,8.224,0.028,-1.72,G028N13,1,-1,1,incongruent,28,1,2.176795086935746
41,L,L,1,7.989,-0.9,2,9.76,1.35,-0.349,G028N13,1,1,1,congruent,28,1,2.078065595499905
42,R,L,0,14.552,1.5,3,6.912,-2.05,-1.14,G028N13,1,-1,1,incongruent,28,1,2.6777284412158213
43,R,N,0,5.857,0.6,NA,5.056,-1.29,1.59,G028N13,1,-1,0,neutral,28,1,1.7676375271076452
44,L,L,1,7.598,-0.9,2,8.96,1.9,1.2,G028N13,1,1,1,congruent,28,1,2.027885054765434
45,R,R,0,8.27,0.9,2,6.656,-3.33,-1.17,G028N13,1,-1,-1,congruent,28,1,2.1126345090356
46,R,L,0,9.044,1.2,1,7.104,-3.94,-1.44,G028N13,1,-1,1,incongruent,28,1,2.2021015544157234
47,L,R,1,14.192,-1.5,2,7.712,1.58,0.987,G028N13,1,1,-1,incongruent,28,1,2.6526784255672236
48,L,R,0,12.161,-1.5,2,10.272,1.08,1.75,G028N13,1,1,-1,incongruent,28,0,2.4982341099988625
49,R,R,0,9.153,1.2,2,5.408,-4.52,-2.75,G028N13,1,-1,-1,congruent,28,1,2.2140816944026422
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,G030N13,2,NA,NA,NA,30,NA,NA
1,L,L,1,11.513,-1.2,2,10.368,1.8,2.18,G030N13,2,1,1,congruent,30,1,2.443476831691527
2,R,R,0,12.286,1.5,2,10.764,0.065,-0.148,G030N13,2,-1,-1,congruent,30,1,2.5084604027417354
3,R,R,0,8.13,0.9,1,6.744,NA,NA,G030N13,2,-1,-1,congruent,30,1,2.0955609235597192
4,R,R,0,14.871,1.2,1,6.312,NA,NA,G030N13,2,-1,-1,congruent,30,1,2.6994130077065464
5,R,N,0,13.692,1.5,NA,10.62,-0.528,-0.33,G030N13,2,-1,0,neutral,30,1,2.616811720667939
6,L,L,1,7.928,-0.9,1,7.668,1.39,0.918,G030N13,2,1,1,congruent,30,1,2.0704007970276868
7,L,R,1,15.84,-1.8,2,10.836,2.15,4.86,G030N13,2,1,-1,incongruent,30,1,2.7625383863862796
8,R,R,0,14.568,1.5,1,8.496,-2.63,-3.14,G030N13,2,-1,-1,congruent,30,1,2.678827342425307
9,L,L,1,9.982,-1.2,1,10.008,-0.477,0.192,G030N13,2,1,1,congruent,30,1,2.3007834710474175
10,R,L,0,4.154,0.6,1,8.064,-3.89,-1.52,G030N13,2,-1,1,incongruent,30,1,1.4240717254539206
11,L,L,0,14.729,-1.5,1,7.884,3.46,0.896,G030N13,2,1,1,congruent,30,0,2.689818339507406
12,R,R,0,9.95,1.2,1,9.936,-0.132,-2.2,G030N13,2,-1,-1,congruent,30,1,2.2975725511705014
13,L,N,1,11.825,-1.2,NA,10.512,2.99,3.77,G030N13,2,1,0,neutral,30,1,2.470215934377997
14,R,L,0,13.333,1.5,2,9.54,-0.894,-2.9,G030N13,2,-1,1,incongruent,30,1,2.5902421651333216
15,L,L,1,9.31,-1.2,1,7.056,3.26,3.55,G030N13,2,1,1,congruent,30,1,2.231089091288976
16,L,R,1,19.896,-2.1,2,7.452,1.83,2.25,G030N13,2,1,-1,incongruent,30,1,2.9905187065011036
17,L,L,1,8.333,-0.9,1,10.296,-2.2,-0.007,G030N13,2,1,1,congruent,30,1,2.12022353540007
18,R,L,0,11.685,1.2,1,8.964,-1.86,-2.58,G030N13,2,-1,1,incongruent,30,1,2.4583059679908215
19,L,L,1,9.403,-1.2,2,6.012,2.61,2.14,G030N13,2,1,1,congruent,30,1,2.24102878729494
20,L,N,1,12.208,-1.5,NA,8.712,1.98,1.18,G030N13,2,1,0,neutral,30,1,2.5020914745421012
21,R,R,0,10.778,1.2,2,8.82,-2.13,-0.915,G030N13,2,-1,-1,congruent,30,1,2.377507019511305
22,R,L,0,5.826,0.6,2,10.892,NA,NA,G030N13,2,-1,1,incongruent,30,1,1.7623306585372427
23,R,N,0,8.192,0.9,NA,9.24,NA,NA,G030N13,2,-1,0,neutral,30,1,2.103158068297152
24,L,N,1,11.06,-1.2,NA,9.684,5.21,5.26,G030N13,2,1,0,neutral,30,1,2.403334996094189
25,R,L,0,8.849,0.9,1,8.28,-4.08,-1.55,G030N13,2,-1,1,incongruent,30,1,2.1803044582852134
26,L,R,1,10.169,-1.2,1,9.576,0.852,0.984,G030N13,2,1,-1,incongruent,30,1,2.3193438768090004
27,R,N,0,7.645,0.9,NA,8.16,-3.07,-1.89,G030N13,2,-1,0,neutral,30,1,2.0340518393810254
28,L,R,1,10.497,-1.2,2,6.12,2.67,3.06,G030N13,2,1,-1,incongruent,30,1,2.351089502053661
29,R,N,0,4.232,0.6,NA,7.104,-4.12,-1.23,G030N13,2,-1,0,neutral,30,1,1.4426746945559983
30,L,L,1,5.294,-0.6,2,7.728,2.13,0.14,G030N13,2,1,1,congruent,30,1,1.6665741038049096
31,L,R,1,11.778,-1.2,1,7.104,2.59,1.8,G030N13,2,1,-1,incongruent,30,1,2.466233384522379
32,L,N,1,11.966,-1.2,NA,11.376,-0.212,1.08,G030N13,2,1,0,neutral,30,1,2.48206929496784
33,L,R,1,14.864,-1.5,2,8.904,1.05,2.4,G030N13,2,1,-1,incongruent,30,1,2.698942182071483
34,R,L,0,12.723,1.5,1,7.112,NA,NA,G030N13,2,-1,1,incongruent,30,1,2.5434113791605633
35,L,R,1,12.505,-1.5,2,10.872,0.022,2.07,G030N13,2,1,-1,incongruent,30,1,2.5261285643295825
36,R,L,0,6.989,0.9,1,7.824,-1.97,-1.89,G030N13,2,-1,1,incongruent,30,1,1.9443374844949919
37,L,N,1,8.599,-0.9,NA,7.854,1.05,1.22,G030N13,2,1,0,neutral,30,1,2.1516459174287594
38,R,N,0,14.443,1.5,NA,9.504,0.457,-0.904,G030N13,2,-1,0,neutral,30,1,2.67020986811903
39,R,L,1,16.075,1.8,3,11.472,-2.23,-2.58,G030N13,2,-1,1,incongruent,30,0,2.777265270123683
40,R,R,0,7.318,0.9,2,8.496,-3.11,-0.383,G030N13,2,-1,-1,congruent,30,1,1.990337066597015
41,L,R,1,7.755,-0.9,1,6.672,3.44,1.46,G030N13,2,1,-1,incongruent,30,1,2.0483377966285023
42,L,L,1,13.582,-1.5,3,9.744,0.788,1.49,G030N13,2,1,1,congruent,30,1,2.6087453866915995
43,L,R,1,12.474,-1.5,2,7.008,3.05,2.09,G030N13,2,1,-1,incongruent,30,1,2.523646478103931
44,L,L,1,12.239,-1.5,2,6.384,3.83,2.55,G030N13,2,1,1,congruent,30,1,2.5046275744002013
45,L,R,1,9.021,-0.9,1,9.48,1.06,1.18,G030N13,2,1,-1,incongruent,30,1,2.199555192674502
46,R,R,0,6.114,0.9,2,7.272,-4.49,-0.558,G030N13,2,-1,-1,congruent,30,1,1.8105812234686427
47,R,R,0,11.482,1.2,3,8.328,-4.54,-3.37,G030N13,2,-1,-1,congruent,30,1,2.440780591745445
48,R,L,0,10.45,1.2,2,10.848,-1.95,-1.78,G030N13,2,-1,1,incongruent,30,1,2.34660197841082
49,R,L,0,10.794,1.2,2,8.472,-2.74,-2.51,G030N13,2,-1,1,incongruent,30,1,2.3789904241964512
0,R,R,0,7.349,0.9,2,7.744,2.77,-2.76,G030N13,2,-1,-1,congruent,30,1,1.9945642495467342
1,R,N,0,7.083,0.9,NA,8.448,-0.896,-1.11,G030N13,2,-1,0,neutral,30,1,1.9576975467714857
2,R,L,0,6.786,0.9,1,7.436,-2.87,-2.92,G030N13,2,-1,1,incongruent,30,1,1.9148616663620384
3,R,L,0,7.489,0.9,1,9.372,-3.63,-2.02,G030N13,2,-1,1,incongruent,30,1,2.01343527726723
4,R,R,0,6.677,0.9,2,8.128,-2.97,-2.55,G030N13,2,-1,-1,congruent,30,1,1.8986687848757318
5,R,L,0,9.529,1.2,1,8.544,-2.54,-1.19,G030N13,2,-1,1,incongruent,30,1,2.254339780366051
6,R,R,0,7.224,0.9,2,9.472,-3.76,-1.08,G030N13,2,-1,-1,congruent,30,1,1.9774088161146843
7,L,R,1,7.661,-0.9,1,7.552,3.39,-0.004,G030N13,2,1,-1,incongruent,30,1,2.036142523534684
8,L,R,1,7.489,-0.9,1,6.72,2.19,1.04,G030N13,2,1,-1,incongruent,30,1,2.01343527726723
9,R,R,0,8.302,0.9,2,8.832,-5.08,-2.07,G030N13,2,-1,-1,congruent,30,1,2.116496449630847
10,L,R,1,12.098,-1.5,2,8.768,2.18,1.62,G030N13,2,1,-1,incongruent,30,1,2.4930401496847225
11,L,N,1,6.661,-0.9,NA,7.904,5.26,0.413,G030N13,2,1,0,neutral,30,1,1.8962696234310423
12,L,R,1,12.63,-1.5,2,8.864,1.49,2.26,G030N13,2,1,-1,incongruent,30,1,2.5360749363624
13,L,R,1,10.637,-1.2,1,9.216,0.403,0.43,G030N13,2,1,-1,incongruent,30,1,2.364338489269528
14,R,R,0,7.458,0.9,2,8.096,-4.28,-1.07,G030N13,2,-1,-1,congruent,30,1,2.009287281756629
15,L,N,1,8.27,-0.9,NA,7.36,3.38,1.24,G030N13,2,1,0,neutral,30,1,2.1126345090356
16,L,L,1,10.403,-1.2,2,7.776,0.39,0.439,G030N13,2,1,1,congruent,30,1,2.3420942260887583
17,L,L,1,10.638,-1.2,3,7.452,2.97,2.9,G030N13,2,1,1,congruent,30,1,2.3644324963201258
18,L,L,1,10.232,-1.2,2,5.148,1.47,1.4,G030N13,2,1,1,congruent,30,1,2.3255200642765415
19,L,R,1,11.716,-1.2,2,7.2,2.91,3.8,G030N13,2,1,-1,incongruent,30,1,2.460955428965487
20,R,R,0,8.88,0.9,2,8.604,-0.436,-2.41,G030N13,2,-1,-1,congruent,30,1,2.1838015570040787
21,L,N,1,12.958,-1.5,NA,7.452,3.54,3.2,G030N13,2,1,0,neutral,30,1,2.5617133580277653
22,R,N,0,10.95,1.2,NA,9.036,-2.7,-1.73,G030N13,2,-1,0,neutral,30,1,2.3933394562625097
23,R,L,0,11.934,1.2,2,8.172,-0.79,-0.748,G030N13,2,-1,1,incongruent,30,1,2.47939146909989
24,R,N,0,10.419,1.2,NA,6.336,-2.67,-2.96,G030N13,2,-1,0,neutral,30,1,2.3436310624300467
25,L,N,1,13.52,-1.5,NA,9.252,1.55,2.31,G030N13,2,1,0,neutral,30,1,2.604170070614818
26,R,N,0,11.403,1.2,NA,8.784,-2,-2.45,G030N13,2,-1,0,neutral,30,1,2.4338764786752214
27,R,R,0,7.379,0.9,3,7.2,-0.316,0.261,G030N13,2,-1,-1,congruent,30,1,1.9986381280762295
28,L,R,1,12.379,-1.5,1,8.964,5.2,4.2,G030N13,2,1,-1,incongruent,30,1,2.5160014885496733
29,R,R,0,10.684,1.2,2,5.112,-3.34,-3.01,G030N13,2,-1,-1,congruent,30,1,2.368747295247714
30,L,L,1,10.169,-1.2,3,5.652,5.8,4.79,G030N13,2,1,1,congruent,30,1,2.3193438768090004
31,R,L,0,10.372,1.2,1,8.64,-1.42,-0.983,G030N13,2,-1,1,incongruent,30,1,2.339109867676418
32,L,R,1,11.669,-1.2,3,8.208,0.431,0.931,G030N13,2,1,-1,incongruent,30,1,2.4569357528239704
33,R,N,0,9.981,1.2,NA,5.724,-1.82,-3.2,G030N13,2,-1,0,neutral,30,1,2.3006832857044492
34,L,L,1,8.723,-0.9,2,4.536,5.28,3.56,G030N13,2,1,1,congruent,30,1,2.1659632154510815
35,R,L,0,10.638,1.2,2,7.308,-3.6,-4.08,G030N13,2,-1,1,incongruent,30,1,2.3644324963201258
36,R,L,0,10.872,1.2,2,7.452,-2.36,-2.63,G030N13,2,-1,1,incongruent,30,1,2.386190676848843
37,L,N,1,11.247,-1.2,NA,8.172,0.464,0.29,G030N13,2,1,0,neutral,30,1,2.4201014264218847
38,L,L,1,8.52,-0.9,3,5.976,2.93,2,G030N13,2,1,1,congruent,30,1,2.1424163408412245
39,R,L,0,12.927,1.5,3,7.92,-1.95,-1.04,G030N13,2,-1,1,incongruent,30,1,2.5593181473018105
40,L,L,1,14.348,-1.5,3,7.236,2,3.65,G030N13,2,1,1,congruent,30,1,2.6636105596700363
41,L,R,1,11.966,-1.2,2,10.476,2.26,3.68,G030N13,2,1,-1,incongruent,30,1,2.48206929496784
42,L,R,1,9.997,-1.2,2,8.064,3.5,2.12,G030N13,2,1,-1,incongruent,30,1,2.302285047985044
43,R,R,0,9.091,1.2,2,9.36,-2.81,-0.324,G030N13,2,-1,-1,congruent,30,1,2.207284913139721
44,L,L,1,8.786,-0.9,3,6.408,3.24,-0.96,G030N13,2,1,1,congruent,30,1,2.1731595455535877
45,R,L,0,9.684,1.2,1,8.964,-1.41,-1.64,G030N13,2,-1,1,incongruent,30,1,2.270475039075812
46,R,R,0,13.082,1.5,2,6.912,-2.2,-2.49,G030N13,2,-1,-1,congruent,30,1,2.571237239539021
47,L,L,1,10.434,-1.2,2,6.228,3.78,3.8,G030N13,2,1,1,congruent,30,1,2.345069704600201
48,R,L,0,13.879,1.5,2,7.668,-3.6,-3.84,G030N13,2,-1,1,incongruent,30,1,2.630376906373703
49,L,L,1,10.325,-1.2,2,5.508,4.1,2.7,G030N13,2,1,1,congruent,30,1,2.3345681388470965
3,R,R,0,11.2,1.2,2,9.624,-2.61,-1.4,G030N13,2,-1,-1,congruent,30,1,2.4159137783010487
0,R,R,0,2.968,0.3,2,7.52,NA,NA,G031N13,3,-1,-1,congruent,31,1,1.087888325305134
1,L,N,1,4.404,-0.6,NA,11.648,0.168,0.516,G031N13,3,1,0,neutral,31,1,1.4825132188604335
2,L,L,1,3.966,-0.6,3,7.672,1.88,1.65,G031N13,3,1,1,congruent,31,1,1.3777580300976042
3,R,R,0,2.859,0.3,2,6.048,-1.66,-0.803,G031N13,3,-1,-1,congruent,31,1,1.0504719133401748
4,L,N,1,7.115,-0.9,NA,7.756,4.08,1.84,G031N13,3,1,0,neutral,31,1,1.9622052315418157
5,R,L,0,7.286,0.9,3,9.072,-1.21,-1.48,G031N13,3,-1,1,incongruent,31,1,1.985954698586372
6,L,L,1,3,-0.3,2,9.24,3.86,1.08,G031N13,3,1,1,congruent,31,1,1.0986122886681098
7,R,L,0,9.637,1.2,2,NA,NA,NA,G031N13,3,-1,1,incongruent,31,1,2.2656098568691503
8,R,N,0,11.794,1.2,NA,9.632,0.401,-1.21,G031N13,3,-1,0,neutral,31,1,2.4675909275783123
9,R,R,0,4.076,0.6,1,9.38,-2.8,0.286,G031N13,3,-1,-1,congruent,31,1,1.4051161153604783
10,R,L,0,8.27,0.9,2,7.476,-0.351,0.062,G031N13,3,-1,1,incongruent,31,1,2.1126345090356
11,R,L,0,8.005,0.9,3,6.692,-2.12,0.886,G031N13,3,-1,1,incongruent,31,1,2.080066346448678
12,L,R,1,5.669,-0.6,1,8.288,0.762,2.1,G031N13,3,1,-1,incongruent,31,1,1.7350127353421665
13,L,R,1,7.333,-0.9,2,4.872,2.55,-1.56,G031N13,3,1,-1,incongruent,31,1,1.9923847091116624
